transaction_id,date,customer_id,segment,branch,product,transaction_type,category,amount,status
TXN000762,2024-04-20,CUS0056,Retail,Petaling Jaya,Credit Card,Deposit,Cash Deposit,1482.22,Completed
TXN000763,2024-02-25,CUS0133,Wealth Management,Kuala Lumpur,Credit Card,Withdrawal,Cash Withdrawal,2113.43,Completed
TXN000764,2024-08-18,CUS0112,SME,Penang,Credit Card,Loan Repayment,Home Loan,8589.46,Completed
TXN000765,2024-09-12,CUS0003,Retail,Petaling Jaya,Savings Account,Loan Repayment,Home Loan,766.35,Completed
TXN000766,2024-08-09,CUS0010,Retail,Petaling Jaya,Personal Loan,Deposit,Online Transfer In,537.46,Completed
TXN000767,2024-12-20,CUS0190,SME,Penang,Personal Loan,Loan Repayment,Home Loan,1767.34,Completed
TXN000768,2024-07-17,CUS0153,SME,Kuala Lumpur,Personal Loan,Withdrawal,ATM Withdrawal,5474.86,Completed
TXN000769,2024-07-15,CUS0002,Wealth Management,Penang,Credit Card,Transfer,Interbank Transfer,375.84,Failed
TXN000770,2024-07-22,CUS0126,Wealth Management,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,6260.48,Failed
TXN000771,2024-03-11,CUS0191,Wealth Management,Kuala Lumpur,Credit Card,Payment,Bill Payment,5644.2,Completed
TXN000772,2024-12-25,CUS0110,Wealth Management,Penang,Personal Loan,Loan Repayment,Car Loan,10628.63,Completed
TXN000773,2024-04-21,CUS0013,Retail,Johor Bahru,Current Account,Loan Repayment,Personal Loan,776.93,Completed
TXN000774,2024-06-25,CUS0018,Wealth Management,Petaling Jaya,Current Account,Transfer,Interbank Transfer,1619.86,Failed
TXN000775,2024-12-29,CUS0057,Retail,Johor Bahru,Savings Account,Withdrawal,Cash Withdrawal,1095.01,Completed
TXN000776,2024-10-25,CUS0123,Retail,Johor Bahru,Personal Loan,Loan Repayment,Car Loan,2246.61,Pending
TXN000777,2024-09-30,CUS0066,SME,Kuala Lumpur,Fixed Deposit,Payment,E-wallet Top Up,3804.38,Completed
TXN000778,2024-09-24,CUS0034,Wealth Management,Johor Bahru,Savings Account,Payment,Bill Payment,12514.06,Completed
TXN000779,2024-12-09,CUS0081,Retail,Johor Bahru,Savings Account,Withdrawal,ATM Withdrawal,71.52,Completed
TXN000780,2024-12-15,CUS0131,SME,Penang,Fixed Deposit,Withdrawal,Cash Withdrawal,26733.16,Completed
TXN000781,2024-05-31,CUS0151,Wealth Management,Ipoh,Current Account,Deposit,Online Transfer In,1685.72,Completed
TXN000782,2024-08-19,CUS0076,SME,Johor Bahru,Savings Account,Deposit,Cash Deposit,351.92,Completed
TXN000783,2024-11-27,CUS0180,Retail,Ipoh,Personal Loan,Loan Repayment,Home Loan,880.76,Completed
TXN000784,2024-05-27,CUS0190,SME,Penang,Savings Account,Loan Repayment,Personal Loan,1784.95,Pending
TXN000785,2024-12-16,CUS0096,Retail,Ipoh,Fixed Deposit,Payment,Merchant Payment,3352.9,Pending
TXN000786,2024-05-08,CUS0187,Wealth Management,Johor Bahru,Current Account,Deposit,Salary Credit,557.87,Completed
TXN000787,2024-11-20,CUS0081,Retail,Johor Bahru,Fixed Deposit,Payment,Bill Payment,2851.69,Completed
TXN000788,2024-11-04,CUS0084,Retail,Ipoh,Current Account,Loan Repayment,Personal Loan,1603.85,Completed
TXN000789,2024-08-17,CUS0104,Wealth Management,Penang,Current Account,Withdrawal,Cash Withdrawal,75189.3,Failed
TXN000790,2024-03-29,CUS0054,SME,Kuala Lumpur,Personal Loan,Deposit,Salary Credit,398.85,Completed
TXN000791,2024-05-22,CUS0045,Wealth Management,Kuala Lumpur,Personal Loan,Deposit,Cash Deposit,454.77,Completed
TXN000792,2024-01-03,CUS0110,Wealth Management,Penang,Fixed Deposit,Withdrawal,Cash Withdrawal,649.14,Completed
TXN000793,2024-03-19,CUS0138,Wealth Management,Petaling Jaya,Fixed Deposit,Withdrawal,ATM Withdrawal,9308.0,Completed
TXN000794,2024-06-03,CUS0156,Wealth Management,Penang,Credit Card,Loan Repayment,Personal Loan,9941.18,Completed
TXN000795,2024-02-07,CUS0162,Wealth Management,Ipoh,Fixed Deposit,Loan Repayment,Car Loan,926.15,Completed
TXN000796,2024-09-15,CUS0008,Wealth Management,Petaling Jaya,Current Account,Withdrawal,ATM Withdrawal,803.83,Completed
TXN000797,2024-02-17,CUS0060,SME,Ipoh,Fixed Deposit,Loan Repayment,Car Loan,2263.18,Completed
TXN000798,2024-06-18,CUS0071,SME,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,164.0,Completed
TXN000799,2024-08-31,CUS0136,SME,Kuala Lumpur,Personal Loan,Loan Repayment,Personal Loan,80.24,Completed
TXN000800,2024-12-08,CUS0182,SME,Ipoh,Fixed Deposit,Deposit,Salary Credit,6442.62,Completed
TXN000801,2024-05-04,CUS0017,Wealth Management,Ipoh,Savings Account,Loan Repayment,Personal Loan,8254.71,Completed
TXN000802,2024-02-28,CUS0103,SME,Penang,Credit Card,Transfer,DuitNow Transfer,3022.11,Completed
TXN000803,2024-09-21,CUS0034,Wealth Management,Johor Bahru,Fixed Deposit,Transfer,IBG Transfer,3892.55,Completed
TXN000804,2024-09-06,CUS0058,Wealth Management,Petaling Jaya,Savings Account,Loan Repayment,Car Loan,3204.78,Completed
TXN000805,2024-09-20,CUS0010,Retail,Petaling Jaya,Savings Account,Withdrawal,Cash Withdrawal,8185.3,Pending
TXN000806,2024-11-16,CUS0109,Retail,Ipoh,Savings Account,Withdrawal,ATM Withdrawal,858.01,Completed
TXN000807,2024-02-23,CUS0099,Retail,Ipoh,Current Account,Withdrawal,Cash Withdrawal,1473.07,Completed
TXN000808,2024-02-06,CUS0075,Wealth Management,Johor Bahru,Current Account,Payment,E-wallet Top Up,7574.56,Completed
TXN000809,2024-02-14,CUS0061,Retail,Ipoh,Savings Account,Transfer,IBG Transfer,527.68,Completed
TXN000810,2024-02-06,CUS0100,Wealth Management,Ipoh,Personal Loan,Transfer,Interbank Transfer,3449.24,Completed
TXN000811,2024-07-17,CUS0005,Wealth Management,Johor Bahru,Credit Card,Transfer,DuitNow Transfer,1199.13,Completed
TXN000812,2024-01-09,CUS0094,Retail,Ipoh,Credit Card,Payment,Merchant Payment,161.03,Completed
TXN000813,2024-11-24,CUS0126,Wealth Management,Johor Bahru,Personal Loan,Loan Repayment,Home Loan,5322.0,Completed
TXN000814,2024-12-24,CUS0192,Retail,Petaling Jaya,Savings Account,Loan Repayment,Home Loan,28318.65,Completed
TXN000815,2024-05-28,CUS0102,Wealth Management,Ipoh,Fixed Deposit,Loan Repayment,Home Loan,2820.36,Completed
TXN000816,2024-07-14,CUS0051,Wealth Management,Petaling Jaya,Credit Card,Transfer,DuitNow Transfer,233.33,Completed
TXN000817,2024-03-21,CUS0099,Retail,Ipoh,Personal Loan,Deposit,Cash Deposit,138.19,Completed
TXN000818,2024-05-31,CUS0167,Wealth Management,Petaling Jaya,Current Account,Payment,E-wallet Top Up,5752.98,Completed
TXN000819,2024-10-10,CUS0041,Retail,Petaling Jaya,Personal Loan,Transfer,IBG Transfer,221.1,Completed
TXN000820,2024-10-20,CUS0107,SME,Kuala Lumpur,Personal Loan,Deposit,Salary Credit,93089.64,Completed
TXN000821,2024-06-05,CUS0094,Retail,Ipoh,Current Account,Loan Repayment,Home Loan,4705.02,Completed
TXN000822,2024-07-30,CUS0118,Wealth Management,Ipoh,Personal Loan,Transfer,IBG Transfer,22190.11,Completed
TXN000823,2024-11-11,CUS0092,Retail,Kuala Lumpur,Fixed Deposit,Withdrawal,ATM Withdrawal,4331.66,Completed
TXN000824,2024-10-08,CUS0075,Wealth Management,Johor Bahru,Credit Card,Withdrawal,ATM Withdrawal,10489.17,Completed
TXN000825,2024-12-09,CUS0147,Retail,Kuala Lumpur,Savings Account,Deposit,Cash Deposit,4180.53,Completed
TXN000826,2024-06-18,CUS0067,Wealth Management,Petaling Jaya,Fixed Deposit,Withdrawal,Cash Withdrawal,654.28,Completed
TXN000827,2024-05-25,CUS0182,SME,Ipoh,Personal Loan,Withdrawal,ATM Withdrawal,8088.41,Completed
TXN000828,2024-09-05,CUS0138,Wealth Management,Petaling Jaya,Credit Card,Withdrawal,Cash Withdrawal,1862.05,Completed
TXN000829,2024-10-26,CUS0090,SME,Johor Bahru,Current Account,Transfer,Interbank Transfer,4204.36,Completed
TXN000830,2024-08-07,CUS0185,Retail,Johor Bahru,Current Account,Transfer,DuitNow Transfer,261.83,Completed
TXN000831,2024-12-30,CUS0024,Wealth Management,Penang,Credit Card,Withdrawal,ATM Withdrawal,12296.48,Completed
TXN000832,2024-12-13,CUS0142,SME,Petaling Jaya,Fixed Deposit,Transfer,IBG Transfer,9877.74,Completed
TXN000833,2024-07-02,CUS0024,Wealth Management,Penang,Fixed Deposit,Payment,Merchant Payment,4757.34,Completed
TXN000834,2024-11-26,CUS0114,Wealth Management,Ipoh,Personal Loan,Deposit,Salary Credit,60822.35,Completed
TXN000835,2024-10-02,CUS0181,Retail,Johor Bahru,Current Account,Transfer,IBG Transfer,6419.2,Completed
TXN000836,2024-02-08,CUS0175,Wealth Management,Johor Bahru,Savings Account,Deposit,Online Transfer In,3856.44,Completed
TXN000837,2024-10-23,CUS0004,Wealth Management,Ipoh,Credit Card,Deposit,Online Transfer In,731.75,Completed
TXN000838,2024-10-09,CUS0019,Retail,Petaling Jaya,Fixed Deposit,Withdrawal,ATM Withdrawal,8019.08,Completed
TXN000839,2024-11-30,CUS0155,SME,Johor Bahru,Current Account,Loan Repayment,Car Loan,11087.85,Completed
TXN000840,2024-03-09,CUS0082,SME,Johor Bahru,Credit Card,Withdrawal,Cash Withdrawal,17171.53,Completed
TXN000841,2024-07-05,CUS0139,Retail,Kuala Lumpur,Personal Loan,Deposit,Cash Deposit,435.63,Completed
TXN000842,2024-09-20,CUS0075,Wealth Management,Johor Bahru,Current Account,Withdrawal,ATM Withdrawal,16253.9,Completed
TXN000843,2024-09-04,CUS0002,Wealth Management,Penang,Fixed Deposit,Withdrawal,ATM Withdrawal,116062.12,Completed
TXN000844,2024-02-02,CUS0106,Wealth Management,Penang,Fixed Deposit,Payment,Bill Payment,87329.12,Completed
TXN000845,2024-04-15,CUS0158,Wealth Management,Penang,Personal Loan,Deposit,Online Transfer In,6123.68,Pending
TXN000846,2024-08-28,CUS0023,SME,Penang,Credit Card,Transfer,DuitNow Transfer,84459.42,Completed
TXN000847,2024-06-14,CUS0195,SME,Ipoh,Savings Account,Deposit,Online Transfer In,1494.12,Completed
TXN000848,2024-05-20,CUS0084,Retail,Ipoh,Fixed Deposit,Loan Repayment,Personal Loan,4420.73,Completed
TXN000849,2024-07-11,CUS0107,SME,Kuala Lumpur,Credit Card,Loan Repayment,Home Loan,547.27,Completed
TXN000850,2024-05-08,CUS0172,Retail,Kuala Lumpur,Credit Card,Deposit,Online Transfer In,9569.21,Failed
TXN000851,2024-06-29,CUS0033,Retail,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,656.48,Completed
TXN000852,2024-01-04,CUS0072,Wealth Management,Petaling Jaya,Personal Loan,Payment,E-wallet Top Up,3179.7,Completed
TXN000853,2024-04-27,CUS0072,Wealth Management,Petaling Jaya,Savings Account,Payment,Bill Payment,436.14,Completed
TXN000854,2024-03-17,CUS0181,Retail,Johor Bahru,Current Account,Transfer,IBG Transfer,1670.7,Completed
TXN000855,2024-03-01,CUS0188,SME,Johor Bahru,Current Account,Loan Repayment,Personal Loan,671.53,Completed
TXN000856,2024-02-28,CUS0097,Retail,Kuala Lumpur,Credit Card,Transfer,Interbank Transfer,9043.64,Completed
TXN000857,2024-10-29,CUS0200,SME,Johor Bahru,Current Account,Payment,Bill Payment,7825.9,Completed
TXN000858,2024-05-04,CUS0146,SME,Ipoh,Savings Account,Payment,Bill Payment,614.69,Completed
TXN000859,2024-03-09,CUS0079,Retail,Petaling Jaya,Personal Loan,Loan Repayment,Home Loan,2334.65,Completed
TXN000860,2024-01-29,CUS0179,Wealth Management,Ipoh,Current Account,Loan Repayment,Home Loan,2891.28,Completed
TXN000861,2024-11-02,CUS0129,SME,Ipoh,Personal Loan,Withdrawal,Cash Withdrawal,3088.3,Completed
TXN000862,2024-04-20,CUS0191,Wealth Management,Kuala Lumpur,Credit Card,Transfer,IBG Transfer,5211.45,Completed
TXN000863,2024-03-28,CUS0088,Retail,Johor Bahru,Current Account,Payment,Merchant Payment,20879.16,Completed
TXN000864,2024-10-25,CUS0184,SME,Ipoh,Current Account,Loan Repayment,Home Loan,6857.61,Completed
TXN000865,2024-03-26,CUS0111,SME,Kuala Lumpur,Fixed Deposit,Loan Repayment,Car Loan,850.78,Pending
TXN000866,2024-02-05,CUS0009,Retail,Johor Bahru,Current Account,Loan Repayment,Personal Loan,1523.62,Completed
TXN000867,2024-01-09,CUS0183,SME,Ipoh,Current Account,Withdrawal,ATM Withdrawal,3089.51,Completed
TXN000868,2024-08-02,CUS0114,Wealth Management,Ipoh,Current Account,Loan Repayment,Personal Loan,97962.05,Completed
TXN000869,2024-11-10,CUS0103,SME,Penang,Personal Loan,Withdrawal,Cash Withdrawal,1367.12,Completed
TXN000870,2024-03-01,CUS0071,SME,Johor Bahru,Savings Account,Loan Repayment,Personal Loan,5881.76,Completed
TXN000871,2024-12-13,CUS0097,Retail,Kuala Lumpur,Credit Card,Withdrawal,ATM Withdrawal,816.71,Completed
TXN000872,2024-12-23,CUS0113,SME,Ipoh,Personal Loan,Transfer,IBG Transfer,5961.48,Completed
TXN000873,2024-06-28,CUS0109,Retail,Ipoh,Personal Loan,Payment,Merchant Payment,76.63,Completed
TXN000874,2024-08-05,CUS0073,Retail,Johor Bahru,Current Account,Loan Repayment,Home Loan,2486.74,Completed
TXN000875,2024-05-25,CUS0085,Retail,Petaling Jaya,Personal Loan,Withdrawal,ATM Withdrawal,1484.47,Completed
TXN000876,2024-04-06,CUS0144,SME,Penang,Savings Account,Payment,Merchant Payment,8549.29,Completed
TXN000877,2024-09-24,CUS0110,Wealth Management,Penang,Savings Account,Deposit,Online Transfer In,9679.86,Completed
TXN000878,2024-04-15,CUS0016,SME,Kuala Lumpur,Fixed Deposit,Payment,E-wallet Top Up,4011.16,Completed
TXN000879,2024-08-06,CUS0156,Wealth Management,Penang,Personal Loan,Deposit,Salary Credit,20559.72,Completed
TXN000880,2024-10-16,CUS0108,SME,Ipoh,Fixed Deposit,Loan Repayment,Car Loan,5163.88,Completed
TXN000881,2024-07-30,CUS0014,SME,Penang,Personal Loan,Payment,Bill Payment,1000.84,Completed
TXN000882,2024-07-08,CUS0061,Retail,Ipoh,Personal Loan,Payment,Bill Payment,777.16,Completed
TXN000883,2024-10-22,CUS0116,Wealth Management,Kuala Lumpur,Fixed Deposit,Transfer,DuitNow Transfer,1602.12,Completed
TXN000884,2024-03-11,CUS0040,SME,Kuala Lumpur,Savings Account,Payment,E-wallet Top Up,1771.59,Completed
TXN000885,2024-03-23,CUS0170,Retail,Petaling Jaya,Savings Account,Payment,E-wallet Top Up,1473.22,Completed
TXN000886,2024-10-08,CUS0097,Retail,Kuala Lumpur,Personal Loan,Payment,Merchant Payment,314.1,Completed
TXN000887,2024-07-18,CUS0005,Wealth Management,Johor Bahru,Savings Account,Deposit,Salary Credit,8478.89,Completed
TXN000888,2024-11-03,CUS0064,Wealth Management,Johor Bahru,Credit Card,Withdrawal,Cash Withdrawal,1817.65,Completed
TXN000889,2024-07-08,CUS0112,SME,Penang,Savings Account,Transfer,IBG Transfer,3436.58,Completed
TXN000890,2024-11-10,CUS0176,SME,Petaling Jaya,Personal Loan,Payment,Merchant Payment,1937.34,Completed
TXN000891,2024-03-30,CUS0111,SME,Kuala Lumpur,Credit Card,Loan Repayment,Home Loan,3846.26,Completed
TXN000892,2024-04-09,CUS0077,Wealth Management,Kuala Lumpur,Savings Account,Withdrawal,Cash Withdrawal,8791.15,Completed
TXN000893,2024-12-23,CUS0109,Retail,Ipoh,Current Account,Loan Repayment,Personal Loan,544.75,Completed
TXN000894,2024-05-02,CUS0018,Wealth Management,Petaling Jaya,Savings Account,Deposit,Cash Deposit,15517.01,Failed
TXN000895,2024-07-23,CUS0085,Retail,Petaling Jaya,Fixed Deposit,Deposit,Cash Deposit,3507.3,Completed
TXN000896,2024-04-12,CUS0101,Wealth Management,Kuala Lumpur,Personal Loan,Payment,E-wallet Top Up,17296.78,Completed
TXN000897,2024-10-08,CUS0172,Retail,Kuala Lumpur,Fixed Deposit,Deposit,Salary Credit,461.29,Completed
TXN000898,2024-06-27,CUS0104,Wealth Management,Penang,Fixed Deposit,Loan Repayment,Personal Loan,1059.13,Pending
TXN000899,2024-11-06,CUS0124,Retail,Kuala Lumpur,Current Account,Transfer,IBG Transfer,4764.56,Completed
TXN000900,2024-01-03,CUS0015,Retail,Johor Bahru,Fixed Deposit,Payment,E-wallet Top Up,666.29,Completed
TXN000901,2024-10-13,CUS0171,Retail,Petaling Jaya,Savings Account,Loan Repayment,Home Loan,212.6,Completed
TXN000902,2024-09-19,CUS0183,SME,Ipoh,Fixed Deposit,Transfer,IBG Transfer,2761.38,Completed
TXN000903,2024-12-21,CUS0116,Wealth Management,Kuala Lumpur,Credit Card,Loan Repayment,Car Loan,10554.81,Pending
TXN000904,2024-05-04,CUS0137,Wealth Management,Penang,Fixed Deposit,Loan Repayment,Car Loan,1913.26,Pending
TXN000905,2024-08-23,CUS0073,Retail,Johor Bahru,Personal Loan,Payment,E-wallet Top Up,905.63,Completed
TXN000906,2024-05-12,CUS0033,Retail,Johor Bahru,Savings Account,Payment,Bill Payment,214.44,Completed
TXN000907,2024-06-10,CUS0188,SME,Johor Bahru,Credit Card,Withdrawal,ATM Withdrawal,1446.81,Pending
TXN000908,2024-01-05,CUS0087,Retail,Johor Bahru,Fixed Deposit,Loan Repayment,Personal Loan,1143.49,Completed
TXN000909,2024-12-10,CUS0044,Wealth Management,Penang,Fixed Deposit,Deposit,Cash Deposit,15281.2,Completed
TXN000910,2024-06-09,CUS0150,SME,Penang,Fixed Deposit,Withdrawal,Cash Withdrawal,381.48,Completed
TXN000911,2024-04-03,CUS0133,Wealth Management,Kuala Lumpur,Current Account,Loan Repayment,Car Loan,1345.89,Completed
TXN000912,2024-05-03,CUS0085,Retail,Petaling Jaya,Fixed Deposit,Withdrawal,ATM Withdrawal,400.91,Completed
TXN000913,2024-11-12,CUS0182,SME,Ipoh,Fixed Deposit,Withdrawal,ATM Withdrawal,1986.59,Completed
TXN000914,2024-02-10,CUS0023,SME,Penang,Credit Card,Deposit,Salary Credit,1904.96,Completed
TXN000915,2024-09-03,CUS0063,Wealth Management,Penang,Fixed Deposit,Loan Repayment,Home Loan,2415.07,Completed
TXN000916,2024-05-20,CUS0108,SME,Ipoh,Credit Card,Payment,E-wallet Top Up,93.62,Completed
TXN000917,2024-07-22,CUS0076,SME,Johor Bahru,Current Account,Loan Repayment,Car Loan,20207.35,Completed
TXN000918,2024-09-26,CUS0053,Retail,Ipoh,Credit Card,Withdrawal,ATM Withdrawal,4819.27,Completed
TXN000919,2024-09-14,CUS0044,Wealth Management,Penang,Fixed Deposit,Loan Repayment,Home Loan,21294.61,Completed
TXN000920,2024-03-02,CUS0097,Retail,Kuala Lumpur,Personal Loan,Withdrawal,Cash Withdrawal,3057.01,Completed
TXN000921,2024-12-11,CUS0067,Wealth Management,Petaling Jaya,Current Account,Deposit,Salary Credit,25643.78,Completed
TXN000922,2024-07-04,CUS0107,SME,Kuala Lumpur,Personal Loan,Deposit,Cash Deposit,16600.58,Completed
TXN000923,2024-05-01,CUS0067,Wealth Management,Petaling Jaya,Fixed Deposit,Withdrawal,Cash Withdrawal,5545.14,Completed
TXN000924,2024-07-06,CUS0192,Retail,Petaling Jaya,Current Account,Loan Repayment,Car Loan,1608.52,Completed
TXN000925,2024-12-24,CUS0168,SME,Petaling Jaya,Fixed Deposit,Withdrawal,Cash Withdrawal,1936.44,Completed
TXN000926,2024-08-18,CUS0179,Wealth Management,Ipoh,Current Account,Payment,Merchant Payment,19657.25,Completed
TXN000927,2024-04-27,CUS0184,SME,Ipoh,Savings Account,Loan Repayment,Personal Loan,317.69,Completed
TXN000928,2024-07-14,CUS0034,Wealth Management,Johor Bahru,Current Account,Withdrawal,Cash Withdrawal,11103.05,Completed
TXN000929,2024-01-05,CUS0093,Wealth Management,Penang,Current Account,Withdrawal,Cash Withdrawal,8811.03,Completed
TXN000930,2024-09-06,CUS0190,SME,Penang,Fixed Deposit,Withdrawal,Cash Withdrawal,430.75,Completed
TXN000931,2024-07-22,CUS0107,SME,Kuala Lumpur,Savings Account,Loan Repayment,Home Loan,1416.19,Completed
TXN000932,2024-05-10,CUS0121,Wealth Management,Penang,Credit Card,Deposit,Salary Credit,3130.23,Completed
TXN000933,2024-06-20,CUS0108,SME,Ipoh,Fixed Deposit,Deposit,Cash Deposit,167.95,Completed
TXN000934,2024-05-11,CUS0001,Wealth Management,Kuala Lumpur,Fixed Deposit,Loan Repayment,Personal Loan,822.6,Completed
TXN000935,2024-12-13,CUS0199,Retail,Penang,Personal Loan,Deposit,Cash Deposit,2384.47,Completed
TXN000936,2024-11-28,CUS0020,Retail,Petaling Jaya,Personal Loan,Loan Repayment,Personal Loan,5772.86,Completed
TXN000937,2024-06-15,CUS0107,SME,Kuala Lumpur,Personal Loan,Transfer,DuitNow Transfer,9725.78,Completed
TXN000938,2024-07-14,CUS0011,SME,Penang,Personal Loan,Payment,Bill Payment,6087.66,Completed
TXN000939,2024-11-23,CUS0002,Wealth Management,Penang,Fixed Deposit,Withdrawal,ATM Withdrawal,14963.31,Completed
TXN000940,2024-07-26,CUS0188,SME,Johor Bahru,Savings Account,Loan Repayment,Personal Loan,2135.15,Completed
TXN000941,2024-06-09,CUS0188,SME,Johor Bahru,Fixed Deposit,Transfer,IBG Transfer,422.26,Completed
TXN000942,2024-11-26,CUS0057,Retail,Johor Bahru,Credit Card,Transfer,Interbank Transfer,1274.91,Completed
TXN000943,2024-10-27,CUS0152,SME,Ipoh,Personal Loan,Payment,Merchant Payment,1859.58,Pending
TXN000944,2024-04-04,CUS0190,SME,Penang,Savings Account,Payment,Bill Payment,399.93,Completed
TXN000945,2024-12-24,CUS0063,Wealth Management,Penang,Savings Account,Withdrawal,Cash Withdrawal,1166.78,Completed
TXN000946,2024-02-18,CUS0129,SME,Ipoh,Savings Account,Payment,Bill Payment,3742.47,Pending
TXN000947,2024-01-28,CUS0010,Retail,Petaling Jaya,Savings Account,Payment,E-wallet Top Up,312.16,Completed
TXN000948,2024-02-23,CUS0165,SME,Ipoh,Fixed Deposit,Loan Repayment,Home Loan,204.31,Completed
TXN000949,2024-07-18,CUS0163,SME,Ipoh,Fixed Deposit,Deposit,Online Transfer In,13518.32,Completed
TXN000950,2024-11-16,CUS0026,Wealth Management,Petaling Jaya,Current Account,Transfer,DuitNow Transfer,1553.65,Completed
TXN000951,2024-01-18,CUS0127,Wealth Management,Kuala Lumpur,Fixed Deposit,Withdrawal,ATM Withdrawal,4515.61,Completed
TXN000952,2024-08-27,CUS0132,SME,Petaling Jaya,Personal Loan,Transfer,DuitNow Transfer,3554.56,Pending
TXN000953,2024-03-10,CUS0105,SME,Johor Bahru,Personal Loan,Loan Repayment,Car Loan,5573.67,Completed
TXN000954,2024-11-19,CUS0070,Retail,Ipoh,Personal Loan,Loan Repayment,Car Loan,141.04,Completed
TXN000955,2024-06-26,CUS0148,Retail,Ipoh,Credit Card,Loan Repayment,Car Loan,3643.85,Completed
TXN000956,2024-06-06,CUS0064,Wealth Management,Johor Bahru,Fixed Deposit,Deposit,Cash Deposit,3098.1,Completed
TXN000957,2024-01-06,CUS0007,Retail,Ipoh,Savings Account,Withdrawal,Cash Withdrawal,83.27,Completed
